"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"10202","Garcinia sppCalabate1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10194","Garcinia sppCandamo1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10184","Garcinia sppCandamo2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10163","Garcinia sppFPnet1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10158","Garcinia sppGA1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10162","Garcinia sppGA2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10199","Garcinia sppGA3","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10172","Garcinia sppGAB1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10189","Garcinia sppGF1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10191","Garcinia sppGenting1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10186","Garcinia sppGenting2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10164","Garcinia sppGenting3","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10185","Garcinia sppGentry1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10165","Garcinia sppKhaoyai1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10167","Garcinia sppLagenoa1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10187","Garcinia sppMadidiri1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10201","Garcinia sppMadidiri2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10161","Garcinia sppMadidiri3","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10173","Garcinia sppNadugani1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10181","Garcinia sppNadugani2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10182","Garcinia sppNewcaldo1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10215","Garcinia sppNewcaldo2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10216","Garcinia sppNewcaldo3","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10218","Garcinia sppNewcaldo4","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10183","Garcinia sppNewcaldo5","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10206","Garcinia sppNewcaldo6","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10180","Garcinia sppNosymang1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10176","Garcinia sppNosymang2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10200","Garcinia sppNosymang3","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10205","Garcinia sppOmofor1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10210","Garcinia sppPacific1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10177","Garcinia sppPacific2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10204","Garcinia sppPacific3","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10159","Garcinia sppPacific4","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10174","Garcinia sppPacific5","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10214","Garcinia sppPacific6","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10175","Garcinia sppPacific7","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10179","Garcinia sppPacific8","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10178","Garcinia sppPacific9","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10212","Garcinia sppPerinet1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10208","Garcinia sppRAINFOR1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10207","Garcinia sppTEAM1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10192","Garcinia sppUS1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10188","Garcinia sppVarirata1","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10170","Garcinia sppVarirata2","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10166","Garcinia sppVarirata4","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10190","Garcinia sppVarirata5","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10146","Garcinia staudtii","Clusiaceae","Garcinia","staudtii",0.741621568627451,0.0941339098036177,"genus",51
"10147","Garcinia stigmacantha","Clusiaceae","Garcinia","stigmacantha",0.741621568627451,0.0941339098036177,"genus",51
"10148","Garcinia tanzaniensis","Clusiaceae","Garcinia","tanzaniensis",0.741621568627451,0.0941339098036177,"genus",51
"10149","Garcinia tetrandra","Clusiaceae","Garcinia","tetrandra",0.741621568627451,0.0941339098036177,"genus",51
"10150","Garcinia tinctoria","Clusiaceae","Garcinia","tinctoria",0.741621568627451,0.0941339098036177,"genus",51
"10151","Garcinia tsaratananensis","Clusiaceae","Garcinia","tsaratananensis",0.741621568627451,0.0941339098036177,"genus",51
"10152","Garcinia vieillardii","Clusiaceae","Garcinia","vieillardii",0.741621568627451,0.0941339098036177,"genus",51
"10169","Garcinia virgata","Clusiaceae","Garcinia",NA,0.741621568627451,0.0941339098036177,"genus",51
"10153","Garcinia vitiensis","Clusiaceae","Garcinia","vitiensis",0.741621568627451,0.0941339098036177,"genus",51
"10154","Garcinia volkensii","Clusiaceae","Garcinia","volkensii",0.741621568627451,0.0941339098036177,"genus",51
"10155","Garcinia xanthochymus","Clusiaceae","Garcinia","xanthochymus",0.785,0.0708232617216773,"species",1
"10219","Gardenia aubryi","Rubiaceae","Gardenia","aubryi",0.668115384615385,0.0941339098036177,"genus",13
"10220","Gardenia carinata","Rubiaceae","Gardenia","carinata",0.668115384615385,0.0941339098036177,"genus",13
"10221","Gardenia decaryi","Rubiaceae","Gardenia","decaryi",0.668115384615385,0.0941339098036177,"genus",13
"10222","Gardenia gardonii","Rubiaceae","Gardenia","gordonii",0.668115384615385,0.0941339098036177,"genus",13
"10223","Gardenia imperialis","Rubiaceae","Gardenia","imperialis",0.668115384615385,0.0941339098036177,"genus",13
"10224","Gardenia jasminoides","Rubiaceae","Gardenia","jasminoides",0.668115384615385,0.0941339098036177,"genus",13
"17688","Gardenia oudiepe",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"10225","Gardenia philastrei","Rubiaceae","Gardenia","philastrei",0.668115384615385,0.0941339098036177,"genus",13
"10226","Gardenia sootepensis","Rubiaceae","Gardenia","sootepensis",0.668115384615385,0.0941339098036177,"genus",13
"10230","Gardenia sppLA1","Rubiaceae","Gardenia",NA,0.668115384615385,0.0941339098036177,"genus",13
"10227","Gardenia storckii","Rubiaceae","Gardenia","storckii",0.668115384615385,0.0941339098036177,"genus",13
"10228","Gardenia tannaensis","Rubiaceae","Gardenia","tannaensis",0.668115384615385,0.0941339098036177,"genus",13
"10229","Gardenia tubifera","Rubiaceae","Gardenia","tubifera",0.67,0.0708232617216773,"species",1
"10231","Gardeniopsis longifolia",NA,"Gardeniopsis","longifolia",0.611246215561075,0.124033048371268,"dataset",20776
"10232","Garrya laurifolia",NA,"Garrya","laurifolia",0.611246215561075,0.124033048371268,"dataset",20776
"10233","Garrya ovata",NA,"Garrya","ovata",0.611246215561075,0.124033048371268,"dataset",20776
"10234","Garuga floribunda","Burseraceae","Garuga","floribunda",0.547,0.0708232617216773,"species",4
"10235","Garuga pinnata","Burseraceae","Garuga","pinnata",0.64,0.0708232617216773,"species",1
"10236","Gastonia sppPerinet1","Araliaceae","Gastonia",NA,0.32,0.0941339098036177,"genus",1
"10237","Gastrolepis austrocaledonica",NA,"Gastrolepis","austrocaledonica",0.611246215561075,0.124033048371268,"dataset",20776
"10238","Gaulettia parillo",NA,"Gaulettia","parillo",0.611246215561075,0.124033048371268,"dataset",20776
"10239","Gaultheria phillyreifolia",NA,"Gaultheria","phillyreifolia",0.611246215561075,0.124033048371268,"dataset",20776
"10241","Gaultheria sppFPnet1",NA,"Gaultheria",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10242","Gaultheria sppIN1",NA,"Gaultheria",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10245","Gavarretia sppCabezade1","Euphorbiaceae","Gavarretia",NA,0.65,0.0941339098036177,"genus",1
"10244","Gavarretia sppLinhares1","Euphorbiaceae","Gavarretia",NA,0.65,0.0941339098036177,"genus",1
"10243","Gavarretia terminalis","Euphorbiaceae","Gavarretia","terminalis",0.65,0.0708232617216773,"species",1
"10273","Gea connatistipula",NA,"Gela",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10246","Geijera balansae","Rutaceae","Geijera","balansae",0.877083333333333,0.0941339098036177,"genus",4
"10247","Geijera parviflora","Rutaceae","Geijera","parviflora",0.771,0.0708232617216773,"species",1
"10248","Geissanthus andinus",NA,"Geissanthus","andinus",0.611246215561075,0.124033048371268,"dataset",20776
"10249","Geissanthus bangii",NA,"Geissanthus","bangii",0.611246215561075,0.124033048371268,"dataset",20776
"10250","Geissanthus betancurii",NA,"Geissanthus","betancurii",0.611246215561075,0.124033048371268,"dataset",20776
"10259","Geissanthus cabrerae",NA,"Geissanthus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10251","Geissanthus cogolloi",NA,"Geissanthus","cogolloi",0.611246215561075,0.124033048371268,"dataset",20776
"10252","Geissanthus fragrans",NA,"Geissanthus","fragrans",0.611246215561075,0.124033048371268,"dataset",20776
"10253","Geissanthus lepidotus",NA,"Geissanthus","lepidotus",0.611246215561075,0.124033048371268,"dataset",20776
"10254","Geissanthus occidentalis",NA,"Geissanthus","occidentalis",0.611246215561075,0.124033048371268,"dataset",20776
"10255","Geissanthus pichinchae",NA,"Geissanthus","pichinchae",0.611246215561075,0.124033048371268,"dataset",20776
"10257","Geissanthus sppFincaz1",NA,"Geissanthus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10260","Geissanthus sppGentry1",NA,"Geissanthus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10258","Geissanthus sppMaquipuc1",NA,"Geissanthus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10261","Geissanthus sppNeusa1",NA,"Geissanthus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10256","Geissanthus sppVencer1",NA,"Geissanthus",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10262","Geissois denhamii","Cunoniaceae","Geissois","denhamii",0.533777777777778,0.0941339098036177,"genus",3
"10263","Geissois imthurnii","Cunoniaceae","Geissois","imthurnii",0.533777777777778,0.0941339098036177,"genus",3
"10264","Geissois montana","Cunoniaceae","Geissois","montana",0.533777777777778,0.0941339098036177,"genus",3
"10265","Geissois pruinosa","Cunoniaceae","Geissois","pruinosa",0.533777777777778,0.0941339098036177,"genus",3
"10266","Geissois racemosa","Cunoniaceae","Geissois","racemosa",0.533777777777778,0.0941339098036177,"genus",3
"10267","Geissois trifoliolata","Cunoniaceae","Geissois","trifoliolata",0.533777777777778,0.0941339098036177,"genus",3
"10268","Geissospermum argenteum","Apocynaceae","Geissospermum","argenteum",0.771166666666667,0.0941339098036177,"genus",2
"10269","Geissospermum laeve","Apocynaceae","Geissospermum","laeve",0.76,0.0708232617216773,"species",1
"10270","Geissospermum reticulatum","Apocynaceae","Geissospermum","reticulatum",0.771166666666667,0.0941339098036177,"genus",2
"10271","Geissospermum sericeum","Apocynaceae","Geissospermum","sericeum",0.782333333333333,0.0708232617216773,"species",3
"10272","Geissospermum urceolatum","Apocynaceae","Geissospermum","urceolatum",0.771166666666667,0.0941339098036177,"genus",2
"10274","Gelonium aequoreum",NA,"Gelonium","aequoreum",0.611246215561075,0.124033048371268,"dataset",20776
"10275","Gelonium glomerulatum",NA,"Gelonium","glomerulatum",0.611246215561075,0.124033048371268,"dataset",20776
"10276","Gelsemium sempervirens",NA,"Gelsemium","sempervirens",0.611246215561075,0.124033048371268,"dataset",20776
"10510","Geneosperma sppMiazi1",NA,"Goniosperma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10277","Geniostoma brassii",NA,"Geniostoma","brassii",0.611246215561075,0.124033048371268,"dataset",20776
"10278","Geniostoma confertiflorum",NA,"Geniostoma","confertiflorum",0.611246215561075,0.124033048371268,"dataset",20776
"10279","Geniostoma ligustrifolium",NA,"Geniostoma","ligustrifolium",0.611246215561075,0.124033048371268,"dataset",20776
"10280","Geniostoma novaecaledoniae",NA,"Geniostoma","novae-caledoniae",0.611246215561075,0.124033048371268,"dataset",20776
"10281","Geniostoma rupestre",NA,"Geniostoma","rupestre",0.611246215561075,0.124033048371268,"dataset",20776
"10282","Geniostoma sppNewcaldo1",NA,"Geniostoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10283","Genipa americana","Rubiaceae","Genipa","americana",0.633818181818182,0.0708232617216773,"species",11
"10287","Genipa sppAnkarif1","Rubiaceae","Genipa",NA,0.756909090909091,0.0941339098036177,"genus",2
"10288","Genipa sppManaus1","Rubiaceae","Genipa",NA,0.756909090909091,0.0941339098036177,"genus",2
"10285","Genipa sppTambo1","Rubiaceae","Genipa",NA,0.756909090909091,0.0941339098036177,"genus",2
"10289","Genipa sppTambo2","Rubiaceae","Genipa",NA,0.756909090909091,0.0941339098036177,"genus",2
"10286","Genipa sppYanamtah1","Rubiaceae","Genipa",NA,0.756909090909091,0.0941339098036177,"genus",2
"10284","Genipa spruceana","Rubiaceae","Genipa","spruceana",0.756909090909091,0.0941339098036177,"genus",2
"10290","Genista sppIT1",NA,"Genista",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10291","Gentlea propinqua",NA,"Gentlea","propinqua",0.611246215561075,0.124033048371268,"dataset",20776
"10292","Geoffroea spinosa","Fabaceae","Geoffroea","spinosa",0.672333333333333,0.0708232617216773,"species",3
"10293","Geoffroya striata","Fabaceae","Geoffroea","striata",0.587666666666667,0.0941339098036177,"genus",2
"10294","Geonoma baculifera",NA,"Geonoma","baculifera",0.611246215561075,0.124033048371268,"dataset",20776
"10295","Geonoma brongniartii",NA,"Geonoma","brongniartii",0.611246215561075,0.124033048371268,"dataset",20776
"10296","Geonoma chococola",NA,"Geonoma","chococola",0.611246215561075,0.124033048371268,"dataset",20776
"10297","Geonoma congesta",NA,"Geonoma","congesta",0.611246215561075,0.124033048371268,"dataset",20776
"10340","Geonoma cune",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10298","Geonoma cuneata",NA,"Geonoma","cuneata",0.611246215561075,0.124033048371268,"dataset",20776
"10299","Geonoma deversa",NA,"Geonoma","deversa",0.611246215561075,0.124033048371268,"dataset",20776
"10300","Geonoma dicranospadix",NA,"Geonoma","dicranospadix",0.611246215561075,0.124033048371268,"dataset",20776
"10301","Geonoma ferruginea",NA,"Geonoma","ferruginea",0.611246215561075,0.124033048371268,"dataset",20776
"10302","Geonoma gamiova",NA,"Geonoma","gamiova",0.611246215561075,0.124033048371268,"dataset",20776
"10303","Geonoma interrupta",NA,"Geonoma","interrupta",0.611246215561075,0.124033048371268,"dataset",20776
"10304","Geonoma jussieuana",NA,"Geonoma","jussieuana",0.611246215561075,0.124033048371268,"dataset",20776
"10305","Geonoma laxiflora",NA,"Geonoma","laxiflora",0.611246215561075,0.124033048371268,"dataset",20776
"10306","Geonoma lindeniana",NA,"Geonoma","lindeniana",0.611246215561075,0.124033048371268,"dataset",20776
"10307","Geonoma longevaginata",NA,"Geonoma","longevaginata",0.611246215561075,0.124033048371268,"dataset",20776
"16953","Geonoma macrostachys",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"10308","Geonoma marggraffia",NA,"Geonoma","marggraffia",0.611246215561075,0.124033048371268,"dataset",20776
"10309","Geonoma maxima",NA,"Geonoma","maxima",0.611246215561075,0.124033048371268,"dataset",20776
"10310","Geonoma sodiroi",NA,"Geonoma","sodiroi",0.611246215561075,0.124033048371268,"dataset",20776
"10311","Geonoma spixiana",NA,"Geonoma","spixiana",0.611246215561075,0.124033048371268,"dataset",20776
"10341","Geonoma sppAchupall1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10342","Geonoma sppAllpahua1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10316","Geonoma sppAllpahua2",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10317","Geonoma sppAltodemi1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10318","Geonoma sppAltodemi2",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10319","Geonoma sppAltosapa1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10343","Geonoma sppAnchicay1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10320","Geonoma sppAnchicay2",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10321","Geonoma sppAntado1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10322","Geonoma sppBilsa1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10323","Geonoma sppCabezade1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10344","Geonoma sppCalabate1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10324","Geonoma sppCalima1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10345","Geonoma sppCalima2",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10346","Geonoma sppCarlosbo1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10325","Geonoma sppCedral1",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
"10326","Geonoma sppCeroneb21",NA,"Geonoma",NA,0.611246215561075,0.124033048371268,"dataset",20776
