Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Aniba affinis,Aniba affinis,,1,Accepted,Aniba affinis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,1057
Aniba amazonica,Aniba amazonica,,1,Synonym,Aniba puchury-minor,(Mart.) Mez,Lauraceae,tpl;tropicos, ,,1058
Aniba burchellii,Aniba burchellii,,1,Accepted,Aniba burchellii,Kosterm.,Lauraceae,tpl;tropicos, ,,1059
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1060
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1061
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1062
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1063
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1064
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1065
Aniba canelilla,Aniba canelilla,,1,Accepted,Aniba canelilla,(Kunth) Mez,Lauraceae,tropicos, ,,1066
Aniba cylindriflora,Aniba cylindriflora,,1,Accepted,Aniba cylindriflora,Kosterm.,Lauraceae,tpl;tropicos, ,,1067
Aniba cylindriflora,Aniba cylindriflora,,1,Accepted,Aniba cylindriflora,Kosterm.,Lauraceae,tpl;tropicos, ,,1068
Aniba excelsa,Aniba excelsa,,1,Accepted,Aniba excelsa,Kosterm.,Lauraceae,tpl;tropicos, ,,1069
Aniba firmula,Aniba firmula,,1,Accepted,Aniba firmula,(Nees & Mart.) Mez,Lauraceae,tpl;tropicos, ,,1070
Aniba guianensis,Aniba guianensis,,1,Accepted,Aniba guianensis,Aubl.,Lauraceae,tpl;tropicos, ,,1071
Aniba hostmanniana,Aniba hostmanniana,,1,Accepted,Aniba hostmanniana,(Nees) Mez,Lauraceae,tpl;tropicos, ,,1072
Aniba hostmanniana,Aniba hostmanniana,,1,Accepted,Aniba hostmanniana,(Nees) Mez,Lauraceae,tpl;tropicos, ,,1073
Aniba hostmanniana,Aniba hostmanniana,,1,Accepted,Aniba hostmanniana,(Nees) Mez,Lauraceae,tpl;tropicos, ,,1074
Aniba hypoglauca,Aniba hypoglauca,,1,Accepted,Aniba hypoglauca,Sandwith,Lauraceae,tpl;tropicos, ,,1075
Aniba indet,Aniba,,0.9,Accepted,Aniba,,Lauraceae,tpl;usda, ,,1076
Aniba indet,Aniba,,0.9,Accepted,Aniba,,Lauraceae,tpl;usda, ,,1077
Aniba panurensis,Aniba panurensis,,1,Accepted,Aniba panurensis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,1078
Aniba panurensis,Aniba panurensis,,1,Accepted,Aniba panurensis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,1079
Aniba panurensis,Aniba panurensis,,1,Accepted,Aniba panurensis,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,1080
Aniba parviflora,Aniba parviflora,,1,Accepted,Aniba parviflora,(Meisn.) Mez,Lauraceae,tpl;tropicos, ,,1081
Aniba perutilis,Aniba perutilis,,1,Accepted,Aniba perutilis,Hemsl.,Lauraceae,tpl;tropicos, ,,1082
Aniba puchury-minor,Aniba puchury-minor,,1,Accepted,Aniba puchury-minor,(Mart.) Mez,Lauraceae,tpl;tropicos, ,,1083
Aniba puchury-minor,Aniba puchury-minor,,1,Accepted,Aniba puchury-minor,(Mart.) Mez,Lauraceae,tpl;tropicos, ,,1084
Aniba puchury-minor,Aniba puchury-minor,,1,Accepted,Aniba puchury-minor,(Mart.) Mez,Lauraceae,tpl;tropicos, ,,1085
Aniba riparia,Aniba riparia,,1,Accepted,Aniba riparia,(Nees) Mez,Lauraceae,tpl;tropicos, ,,1086
Aniba riparia,Aniba riparia,,1,Accepted,Aniba riparia,(Nees) Mez,Lauraceae,tpl;tropicos, ,,1087
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1088
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1089
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1090
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1091
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1092
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1093
Aniba rosaeodora,Aniba rosaeodora,,1,Accepted,Aniba rosaeodora,Ducke,Lauraceae,tpl;tropicos, ,,1094
Aniba terminalis,Aniba terminalis,,1,Accepted,Aniba terminalis,Ducke,Lauraceae,tpl;tropicos, ,,1095
Aniba williamsii,Aniba williamsii,,1,Accepted,Aniba williamsii,O.C.Schmidt,Lauraceae,tpl, ,,1096
Aniba williamsii,Aniba williamsii,,1,Accepted,Aniba williamsii,O.C.Schmidt,Lauraceae,tpl, ,,1097
Anisophyllea apetala,Anisophyllea apetala,,1,Accepted,Anisophyllea apetala,Scort. ex King,Anisophylleaceae,tpl, ,,1098
Anisophyllea apetala,Anisophyllea apetala,,1,Accepted,Anisophyllea apetala,Scort. ex King,Anisophylleaceae,tpl, ,,1099
Anisophyllea beccariana,Anisophyllea beccariana,,1,Accepted,Anisophyllea beccariana,Baill.,Anisophylleaceae,tpl, ,,1100
Anisophyllea disticha,Anisophyllea disticha,,1,Accepted,Anisophyllea disticha,(Jack) Baill.,Anisophylleaceae,tpl, ,,1101
Anisophyllea grandis,Anisophyllea grandis,,1,Accepted,Anisophyllea grandis,(Benth.) Burkill,Anisophylleaceae,tpl, ,,1102
Anisophyllea laurina,Anisophyllea laurina,,1,Accepted,Anisophyllea laurina,R.Br. ex Sabine,Anisophylleaceae,tpl, ,,1103
Anisophyllea laurina,Anisophyllea laurina,,1,Accepted,Anisophyllea laurina,R.Br. ex Sabine,Anisophylleaceae,tpl, ,,1104
Anisophyllea manausensis,Anisophyllea manausensis,,1,Accepted,Anisophyllea manausensis,Pires & W.A.Rodrigues,Anisophylleaceae,tpl, ,,1105
Anisophyllea obtusifolia,Anisophyllea obtusifolia,,1,Accepted,Anisophyllea obtusifolia,Engl. & Brehmer,Anisophylleaceae,tpl, ,,1106
Anisoptera aurea,Anisoptera aurea,,1,Accepted,Anisoptera aurea,Foxw.,Dipterocarpaceae,tpl, ,,1107
Anisoptera aurea,Anisoptera aurea,,1,Accepted,Anisoptera aurea,Foxw.,Dipterocarpaceae,tpl, ,,1108
Anisoptera costata,Anisoptera costata,,1,Accepted,Anisoptera costata,Korth.,Dipterocarpaceae,tpl, ,,1109
Anisoptera costata,Anisoptera costata,,1,Accepted,Anisoptera costata,Korth.,Dipterocarpaceae,tpl, ,,1110
Anisoptera costata,Anisoptera costata,,1,Accepted,Anisoptera costata,Korth.,Dipterocarpaceae,tpl, ,,1111
Anisoptera curtisii,Anisoptera curtisii,,1,Accepted,Anisoptera curtisii,Dyer ex King,Dipterocarpaceae,tpl, ,,1112
Anisoptera curtisii,Anisoptera curtisii,,1,Accepted,Anisoptera curtisii,Dyer ex King,Dipterocarpaceae,tpl, ,,1113
Anisoptera grossivenia,Anisoptera grossivenia,,1,Accepted,Anisoptera grossivenia,V.Sloot.,Dipterocarpaceae,tpl, ,,1114
Anisoptera grossivenia,Anisoptera grossivenia,,1,Accepted,Anisoptera grossivenia,V.Sloot.,Dipterocarpaceae,tpl, ,,1115
Anisoptera laevis,Anisoptera laevis,,1,Accepted,Anisoptera laevis,Ridl.,Dipterocarpaceae,tpl, ,,1116
Anisoptera laevis,Anisoptera laevis,,1,Accepted,Anisoptera laevis,Ridl.,Dipterocarpaceae,tpl, ,,1117
Anisoptera laevis,Anisoptera laevis,,1,Accepted,Anisoptera laevis,Ridl.,Dipterocarpaceae,tpl, ,,1118
Anisoptera marginata,Anisoptera marginata,,1,Accepted,Anisoptera marginata,Korth.,Dipterocarpaceae,tpl, ,,1119
Anisoptera marginata,Anisoptera marginata,,1,Accepted,Anisoptera marginata,Korth.,Dipterocarpaceae,tpl, ,,1120
Anisoptera marginata,Anisoptera marginata,,1,Accepted,Anisoptera marginata,Korth.,Dipterocarpaceae,tpl, ,,1121
Anisoptera megistocarpa,Anisoptera megistocarpa,,1,Accepted,Anisoptera megistocarpa,Slooten,Dipterocarpaceae,tpl, ,,1122
Anisoptera megistocarpa,Anisoptera megistocarpa,,1,Accepted,Anisoptera megistocarpa,Slooten,Dipterocarpaceae,tpl, ,,1123
Anisoptera oblonga,Anisoptera oblonga,,1,Synonym,Anisoptera costata,Korth.,Dipterocarpaceae,tpl, ,,1124
Anisoptera polyandra,Anisoptera polyandra,,1,Synonym,Anisoptera thurifera subsp. polyandra,(Blume) P.S.Ashton,Dipterocarpaceae,tpl, ,,1125
Anisoptera scaphula,Anisoptera scaphula,,1,Accepted,Anisoptera scaphula,(Roxb.) Kurz,Dipterocarpaceae,tpl, ,,1126
Anisoptera thurifera,Anisoptera thurifera,,1,Accepted,Anisoptera thurifera,(Blanco) Blume,Dipterocarpaceae,tpl, ,,1127
Anneslea crassipes,Anneslea crassipes,,1,Synonym,Anneslea fragrans var. crassipes,(Hook. ex Choisy) Pierre,Pentaphylacaceae,tpl;tropicos, ,,1128
Anneslea fragrans,Anneslea fragrans,,1,Accepted,Anneslea fragrans,Wall.,Pentaphylacaceae,tpl;tropicos, ,,1129
Anneslea fragrans,Anneslea fragrans,,1,Accepted,Anneslea fragrans,Wall.,Pentaphylacaceae,tpl;tropicos, ,,1130
Anneslea fragrans,Anneslea fragrans,,1,Accepted,Anneslea fragrans,Wall.,Pentaphylacaceae,tpl;tropicos, ,,1131
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1132
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1133
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1134
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1135
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1136
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1137
Annickia chlorantha,Annickia chlorantha,,1,Accepted,Annickia chlorantha,(Oliv.) Setten & Maas,Annonaceae,tpl;tropicos, ,,1138
Annickia polycarpa,Annickia polycarpa,,1,Accepted,Annickia polycarpa,(DC.) Setten & Maas ex I.M.Turner,Annonaceae,tpl, ,,1139
Annickia polycarpa,Annickia polycarpa,,1,Accepted,Annickia polycarpa,(DC.) Setten & Maas ex I.M.Turner,Annonaceae,tpl, ,,1140
Annona crassiflora,Annona crassiflora,,1,Accepted,Annona crassiflora,Mart.,Annonaceae,tpl;tropicos, ,,1141
Annona foetida,Annona foetida,,1,Accepted,Annona foetida,Mart.,Annonaceae,tpl;tropicos, ,,1142
Annona fraxinifolium,Annona,,0.5,Accepted,Annona,,Annonaceae,tpl;usda, [Partial match] ,,1143
Annona glabra,Annona glabra,,1,Accepted,Annona glabra,L.,Annonaceae,tpl;tropicos;usda, ,,1144
Annona hypoglauca,Annona hypoglauca,,1,Accepted,Annona hypoglauca,Mart.,Annonaceae,tpl;tropicos, ,,1145
Annona hypoglauca,Annona hypoglauca,,1,Accepted,Annona hypoglauca,Mart.,Annonaceae,tpl;tropicos, ,,1146
Annona muricata,Annona muricata,,1,Accepted,Annona muricata,L.,Annonaceae,tpl;tropicos;usda, ,,1147
Annona muricata,Annona muricata,,1,Accepted,Annona muricata,L.,Annonaceae,tpl;tropicos;usda, ,,1148
Annona reticulata,Annona reticulata,,1,Accepted,Annona reticulata,L.,Annonaceae,tpl;tropicos;usda, ,,1149
Annona spraguei,Annona spraguei,,1,Accepted,Annona spraguei,Saff.,Annonaceae,tpl;tropicos, ,,1150
Annona squamosa,Annona squamosa,,1,Accepted,Annona squamosa,L.,Annonaceae,tpl;tropicos;usda, ,,1151
Annona squamosa,Annona squamosa,,1,Accepted,Annona squamosa,L.,Annonaceae,tpl;tropicos;usda, ,,1152
Annona squamosa,Annona squamosa,,1,Accepted,Annona squamosa,L.,Annonaceae,tpl;tropicos;usda, ,,1153
Anodopetalum biglandulosum,Anodopetalum biglandulosum,,1,Accepted,Anodopetalum biglandulosum,A.Cunn. ex Hook.f.,Cunoniaceae,tpl, ,,1154
Anogeissus acuminata,Anogeissus acuminata,,1,Accepted,Anogeissus acuminata,(Roxb. ex DC.) Wall. ex Guillem. & Perr.,Combretaceae,tpl, ,,1155
Anogeissus latifolia,Anogeissus latifolia,,1,Accepted,Anogeissus latifolia,(Roxb. ex DC.) Wall. ex Guillem. & Perr.,Combretaceae,tpl, ,,1156
Anogeissus latifolia,Anogeissus latifolia,,1,Accepted,Anogeissus latifolia,(Roxb. ex DC.) Wall. ex Guillem. & Perr.,Combretaceae,tpl, ,,1157
Anogeissus leiocarpa,Anogeissus leiocarpa,,1,Accepted,Anogeissus leiocarpa,(DC.) Guill. & Perr.,Combretaceae,tpl, ,,1158
Anogeissus pendula,Anogeissus pendula,,1,Accepted,Anogeissus pendula,Edgew.,Combretaceae,tpl, ,,1159
Anogeissus phillyreaefolia,Anogeissus phillyreifolia,,0.98,No opinion,Anogeissus acuminata var. phillyreifolia,(Van Heurck & M¨¹ll.Arg.) Kurz,Combretaceae,tpl, ,,1160
Anogeissus sericea,Anogeissus sericea,,1,Accepted,Anogeissus sericea,Brandis,Combretaceae,tpl, ,,1161
Anomospermum grandifolium,Anomospermum grandifolium,,1,Accepted,Anomospermum grandifolium,Eichler,Menispermaceae,tpl;tropicos, ,,1162
Anonidium mannii,Anonidium mannii,,1,Accepted,Anonidium mannii,(Oliv.) Engl. & Diels,Annonaceae,tpl;tropicos, ,,1163
Anonidium mannii,Anonidium mannii,,1,Accepted,Anonidium mannii,(Oliv.) Engl. & Diels,Annonaceae,tpl;tropicos, ,,1164
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1165
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1166
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1167
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1168
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1169
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1170
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1171
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1172
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1173
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1174
Anopyxis klaineana,Anopyxis klaineana,,1,Accepted,Anopyxis klaineana,(Pierre) Pierre ex Engl.,Rhizophoraceae,tpl, ,,1175
Anthocarapa nitidula,Anthocarapa nitidula,,1,Accepted,Anthocarapa nitidula,(Benth.) T.D. Penn. ex Mabb.,Meliaceae,tropicos, ,,1176
Anthocleista grandiflora,Anthocleista grandiflora,,1,Accepted,Anthocleista grandiflora,Gilg,Gentianaceae,tpl;tropicos, ,,1177
Anthocleista grandiflora,Anthocleista grandiflora,,1,Accepted,Anthocleista grandiflora,Gilg,Gentianaceae,tpl;tropicos, ,,1178
Anthocleista indet,Anthocleista,,0.9,Accepted,Anthocleista,,Gentianaceae,tpl, ,,1179
Anthocleista nobilis,Anthocleista nobilis,,1,Accepted,Anthocleista nobilis,G.Don,Gentianaceae,tpl, ,,1180
Anthocleista nobilis,Anthocleista nobilis,,1,Accepted,Anthocleista nobilis,G.Don,Gentianaceae,tpl, ,,1181
Anthocleista nobilis,Anthocleista nobilis,,1,Accepted,Anthocleista nobilis,G.Don,Gentianaceae,tpl, ,,1182
Anthodiscus amazonicus,Anthodiscus amazonicus,,1,Accepted,Anthodiscus amazonicus,Gleason & A.C.Sm.,Caryocaraceae,tpl, ,,1183
Anthodiscus amazonicus,Anthodiscus amazonicus,,1,Accepted,Anthodiscus amazonicus,Gleason & A.C.Sm.,Caryocaraceae,tpl, ,,1184
Anthodiscus gutierrezii,Anthodiscus gutierrezii,,1,Synonym,Anthodiscus peruanus,Baill.,Caryocaraceae,tpl, ,,1185
Anthodiscus peruanus,Anthodiscus peruanus,,1,Accepted,Anthodiscus peruanus,Baill.,Caryocaraceae,tpl;tropicos, ,,1186
Anthodiscus pilosus,Anthodiscus pilosus,,1,Accepted,Anthodiscus pilosus,Ducke,Caryocaraceae,tpl;tropicos, ,,1187
Anthonotha fragrans,Anthonotha fragrans,,1,Accepted,Anthonotha fragrans,(Baker f.)Exell & Hillc.,Fabaceae,ildis, ,,1188
Anthonotha fragrans,Anthonotha fragrans,,1,Accepted,Anthonotha fragrans,(Baker f.)Exell & Hillc.,Fabaceae,ildis, ,,1189
Anthonotha macrophylla,Anthonotha macrophylla,,1,Accepted,Anthonotha macrophylla,P.Beauv.,Fabaceae,ildis, ,,1190
Anthonotha macrophylla,Anthonotha macrophylla,,1,Accepted,Anthonotha macrophylla,P.Beauv.,Fabaceae,ildis, ,,1191
Anthonotha macrophylla,Anthonotha macrophylla,,1,Accepted,Anthonotha macrophylla,P.Beauv.,Fabaceae,ildis, ,,1192
Anthostema aubryanum,Anthostema aubryanum,,1,Accepted,Anthostema aubryanum,Baill.,Euphorbiaceae,tpl;tropicos, ,,1193
Anthostema madagascariense,Anthostema madagascariense,,1,Accepted,Anthostema madagascariense,Baill.,Euphorbiaceae,tpl;tropicos, ,,1194
Anthostema madagascariense,Anthostema madagascariense,,1,Accepted,Anthostema madagascariense,Baill.,Euphorbiaceae,tpl;tropicos, ,,1195
Antiaris indet,Antiaris,,0.9,Accepted,Antiaris,,Moraceae,tpl, ,,1196
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1197
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1198
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1199
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1200
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1201
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1202
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1203
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1204
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1205
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1206
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1207
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1208
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1209
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1210
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1211
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1212
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1213
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1214
Antiaris toxicaria,Antiaris toxicaria,,1,Accepted,Antiaris toxicaria,Lesch.,Moraceae,tpl;tropicos, ,,1215
Antidesma bunius,Antidesma bunius,,1,Accepted,Antidesma bunius,(L.) Spreng.,Phyllanthaceae,tpl;tropicos;usda, ,,1216
Antidesma bunius,Antidesma bunius,,1,Accepted,Antidesma bunius,(L.) Spreng.,Phyllanthaceae,tpl;tropicos;usda, ,,1217
Antidesma bunius,Antidesma bunius,,1,Accepted,Antidesma bunius,(L.) Spreng.,Phyllanthaceae,tpl;tropicos;usda, ,,1218
Antidesma celebicum,Antidesma celebicum,,1,Accepted,Antidesma celebicum,Miq.,Phyllanthaceae,tpl, ,,1219
Antidesma coriaceum,Antidesma coriaceum,,1,Accepted,Antidesma coriaceum,Tul.,Phyllanthaceae,tpl, ,,1220
Antidesma cuspidatum,Antidesma cuspidatum,,1,Accepted,Antidesma cuspidatum,M¨¹ll.Arg.,Phyllanthaceae,tpl, ,,1221
Antidesma erostre,Antidesma erostre,,1,Accepted,Antidesma erostre,F.Muell.,Phyllanthaceae,tpl, ,,1222
Antidesma ghaesembilla,Antidesma ghaesembilla,,1,Accepted,Antidesma ghaesembilla,Gaertn.,Phyllanthaceae,tpl;tropicos, ,,1223
Antidesma ghaesembilla,Antidesma ghaesembilla,,1,Accepted,Antidesma ghaesembilla,Gaertn.,Phyllanthaceae,tpl;tropicos, ,,1224
Antidesma montanum,Antidesma montanum,,1,Accepted,Antidesma montanum,Blume,Phyllanthaceae,tpl;tropicos, ,,1225
Antidesma pleuricum,Antidesma pleuricum,,1,Accepted,Antidesma pleuricum,Tul.,Phyllanthaceae,tpl;tropicos, ,,1226
Antidesma subcordatum,Antidesma subcordatum,,1,Accepted,Antidesma subcordatum,Merr.,Phyllanthaceae,tpl, ,,1227
Antidesma tetrandum,Antidesma tetrandrum,,0.98,Accepted,Antidesma tetrandrum,Blume,Phyllanthaceae,tpl, ,,1228
Antonia ovata,Antonia ovata,,1,Accepted,Antonia ovata,Pohl,Loganiaceae,tpl;tropicos, ,,1229
Antonia ovata,Antonia ovata,,1,Accepted,Antonia ovata,Pohl,Loganiaceae,tpl;tropicos, ,,1230
Antonia ovata,Antonia ovata,,1,Accepted,Antonia ovata,Pohl,Loganiaceae,tpl;tropicos, ,,1231
Antrocaryon klaineanum,Antrocaryon klaineanum,,1,Accepted,Antrocaryon klaineanum,Pierre,Anacardiaceae,tpl;tropicos, ,,1232
Antrocaryon klaineanum,Antrocaryon klaineanum,,1,Accepted,Antrocaryon klaineanum,Pierre,Anacardiaceae,tpl;tropicos, ,,1233
Antrocaryon klaineanum,Antrocaryon klaineanum,,1,Accepted,Antrocaryon klaineanum,Pierre,Anacardiaceae,tpl;tropicos, ,,1234
Antrocaryon klaineanum,Antrocaryon klaineanum,,1,Accepted,Antrocaryon klaineanum,Pierre,Anacardiaceae,tpl;tropicos, ,,1235
Antrocaryon klaineanum,Antrocaryon klaineanum,,1,Accepted,Antrocaryon klaineanum,Pierre,Anacardiaceae,tpl;tropicos, ,,1236
Antrocaryon micraster,Antrocaryon micraster,,1,Accepted,Antrocaryon micraster,A.Chev. & Guillaumin,Anacardiaceae,tpl, ,,1237
Antrocaryon micraster,Antrocaryon micraster,,1,Accepted,Antrocaryon micraster,A.Chev. & Guillaumin,Anacardiaceae,tpl, ,,1238
Antrocaryon micraster,Antrocaryon micraster,,1,Accepted,Antrocaryon micraster,A.Chev. & Guillaumin,Anacardiaceae,tpl, ,,1239
Antrocaryon micraster,Antrocaryon micraster,,1,Accepted,Antrocaryon micraster,A.Chev. & Guillaumin,Anacardiaceae,tpl, ,,1240
Antrocaryon micraster,Antrocaryon micraster,,1,Accepted,Antrocaryon micraster,A.Chev. & Guillaumin,Anacardiaceae,tpl, ,,1241
Antrocaryon micraster,Antrocaryon micraster,,1,Accepted,Antrocaryon micraster,A.Chev. & Guillaumin,Anacardiaceae,tpl, ,,1242
Antrocaryon nannanii,Antrocaryon nannanii,,1,Accepted,Antrocaryon nannanii,De Wild.,Anacardiaceae,tpl;tropicos, ,,1243
Antrocaryon nannanii,Antrocaryon nannanii,,1,Accepted,Antrocaryon nannanii,De Wild.,Anacardiaceae,tpl;tropicos, ,,1244
Aoranthe cladantha,Aoranthe cladantha,,1,Accepted,Aoranthe cladantha,(K.Schum.) Somers,Rubiaceae,tpl, ,,1245
Aoranthe cladantha,Aoranthe cladantha,,1,Accepted,Aoranthe cladantha,(K.Schum.) Somers,Rubiaceae,tpl, ,,1246
Aparisthmium cordatum,Aparisthmium cordatum,,1,Accepted,Aparisthmium cordatum,(A.Juss.) Baill.,Euphorbiaceae,tpl, ,,1247
Apeiba albiflora,Apeiba albiflora,,1,Accepted,Apeiba albiflora,Ducke,Malvaceae,tpl;tropicos, ,,1248
Apeiba albiflora,Apeiba albiflora,,1,Accepted,Apeiba albiflora,Ducke,Malvaceae,tpl;tropicos, ,,1249
Apeiba albiflora,Apeiba albiflora,,1,Accepted,Apeiba albiflora,Ducke,Malvaceae,tpl;tropicos, ,,1250
