Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid,user_id
Abrahamia thouvenotii,Abrahamia thouvenotii,,1,Accepted,Abrahamia thouvenotii,(Lecomte) Randrian. & Lowry,Anacardiaceae,tpl;tropicos, ,,30
Abuta grandifolia,Abuta grandifolia,,1,Accepted,Abuta grandifolia,(Mart.) Sandwith,Menispermaceae,tpl;tropicos, ,,31
Abuta grisebachii,Abuta grisebachii,,1,Accepted,Abuta grisebachii,Triana & Planch.,Menispermaceae,tpl;tropicos, ,,32
Abuta pahnii,Abuta pahnii,,1,Accepted,Abuta pahnii,(Mart.) Krukoff & Barneby,Menispermaceae,tropicos, ,,33
Abuta panamensis,Abuta panamensis,,1,Accepted,Abuta panamensis,(Standl.) Krukoff & Barneby,Menispermaceae,tpl;tropicos, ,,34
Abuta panurensis,Abuta panurensis,,1,Accepted,Abuta panurensis,Eichler,Menispermaceae,tpl;tropicos, ,,35
Abuta racemosa,Abuta racemosa,,1,Accepted,Abuta racemosa,Triana & Planch.,Menispermaceae,tpl, ,,36
Abuta rufescens,Abuta rufescens,,1,Accepted,Abuta rufescens,Aubl.,Menispermaceae,tpl;tropicos, ,,37
Abuta solimoesensis,Abuta solimoesensis,,1,Accepted,Abuta solimoesensis,Krukoff & Barneby,Menispermaceae,tpl;tropicos, ,,38
Abuta sppAnchicay1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,39
Abuta sppAntado1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,40
Abuta sppAraracua1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,41
Abuta sppCamorin1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,42
Abuta sppConstanc1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,43
Abuta sppCuangos1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,44
Abuta sppCuzcoama1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,45
Abuta sppCuzcoama2,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,46
Abuta sppLinhares1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,47
Abuta sppNangarit1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,48
Abuta sppPE1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,49
Abuta sppPipeline1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,50
Abuta sppRAINFOR1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,51
Abuta sppTamboall1,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,52
Abuta sppTamboall2,Abuta,,0.9,Accepted,Abuta,,Menispermaceae,tpl, ,,53
Acacia acanthophylla,Acacia acanthophylla,,1,Synonym,Senegalia hayesii,(Benth.) Britton & Rose,Fabaceae,tropicos, ,,54
Acacia alemquerensis,Acacia alemquerensis,,1,Synonym,Senegalia alemquerensis,(Huber) Seigler & Ebinger,Fabaceae,ildis;tropicos, ,,55
Acacia altiscandens,Acacia altiscandens,,1,Synonym,Senegalia altiscandens,(Ducke) Seigler & Ebinger,Fabaceae,ildis;tropicos, ,,56
Acacia anegadensis,Acacia anegadensis,,1,Synonym,Vachellia anegadensis,(Britton) Seigler & Ebinger,Fabaceae,ildis, ,,57
Acacia angustissima,Acacia angustissima,,1,Accepted,Acacia angustissima,,Fabaceae,tpl, ,,58
Acacia auriculiformis,Acacia auriculiformis,,1,Accepted,Acacia auriculiformis,Cunn. ex Benth.,Fabaceae,ildis, ,,59
Acacia bonariensis,Acacia bonariensis,,1,Synonym,Senegalia bonariensis,(Gillies ex Hook. & Arn.) Seigler & Ebinger,Fabaceae,ildis;tropicos, ,,60
Acacia burkei,Acacia burkei,,1,Synonym,Senegalia burkei,(Benth.) Kyal. & Boatwr.,Fabaceae,ildis, ,,61
Acacia caffra,Acacia caffra,,1,No opinion,,,,tpl, ,,62
Acacia confusa,Acacia confusa,,1,No opinion,,,,tpl, ,,63
Acacia cornigera,Acacia cornigera,,1,Synonym,Vachellia cornigera,(L.) Seigler & Ebinger,Fabaceae,ildis, ,,64
Acacia dolichostachya,Acacia dolichostachya,,1,Synonym,Mariosousa dolichostachya,(S.F. Blake) Seigler & Ebinger,Fabaceae,ildis;tropicos, ,,65
Acacia drakei,Acacia drakei,,1,Synonym,Acacia sakalava,Drake,Fabaceae,tropicos, ,,66
Acacia farnesiana,Acacia farnesiana,,1,No opinion,,,,tpl, ,,67
Acacia gerrardii,Acacia gerrardii,,1,No opinion,,,,tpl, ,,68
Acacia glomerosa,Acacia glomerosa,,1,No opinion,,,,tropicos, ,,69
Acacia grandicornuta,Acacia grandicornuta,,1,Synonym,Vachellia grandicornuta,(Gerstner) Seigler & Ebinger,Fabaceae,ildis;tropicos, ,,70
Acacia guadalupensis,Acacia guadalupensis,,1,Synonym,Senegalia guadalupensis,(DC.) Britton & Rose,Fabaceae,tropicos, ,,71
Acacia huberi,Acacia huberi,,1,Synonym,Senegalia huberi,(Ducke) Seigler & Ebinger,Fabaceae,ildis, ,,72
Acacia kamerunensis,Acacia kamerunensis,,1,Synonym,Senegalia kamerunensis,(Gandoger) Kyal. & Boatwr.,Fabaceae,ildis, ,,73
Acacia karroo,Acacia karroo,,1,Accepted,Acacia karroo,,Fabaceae,tpl, ,,74
Acacia klugii,Acacia klugii,,1,Synonym,Senegalia klugii,(Standl. ex J. F. Macbr.) Seigler & Ebinger,Fabaceae,ildis, ,,75
Acacia koa,Acacia koa,,1,No opinion,,,,tpl, ,,76
Acacia koaia,Acacia koaia,,1,No opinion,,,,tpl, ,,77
Acacia kuhlmannii,Acacia kuhlmannii,,1,Synonym,Senegalia kuhlmannii,(Ducke) Seigler & Ebinger,Fabaceae,ildis, ,,78
Acacia loretensis,Acacia loretensis,,1,Synonym,Senegalia loretensis,(J. F. Macbr.) Seigler & Ebinger,Fabaceae,ildis, ,,79
Acacia macbridei,Acacia macbridei,,1,Synonym,Senegalia macbridei,(Britton & Rose ex J. F. Macbr.) Seigler & Ebinger,Fabaceae,ildis, ,,80
Acacia macracantha,Acacia macracantha,,1,No opinion,,,,tpl, ,,81
Acacia macrantha,Acacia macracantha,,0.97,No opinion,,,,tpl, ,,82
Acacia mearnsii,Acacia mearnsii,,1,Accepted,Acacia mearnsii,De Wildeman,Fabaceae,ildis, ,,83
Acacia melanoceras,Acacia melanoceras,,1,Synonym,Vachellia melanoceras,(Beurl.) Seigler & Ebinger,Fabaceae,ildis, ,,84
Acacia muricata,Acacia muricata,,1,Synonym,Senegalia muricata,(L.) Britton & Rose,Fabaceae,ildis, ,,85
Acacia nilotica,Acacia nilotica,,1,Accepted,Acacia nilotica,,Fabaceae,tpl, ,,86
Acacia pennata,Acacia pennata,,1,No opinion,,,,tpl, ,,87
Acacia pentagona,Acacia pentagona,,1,Synonym,Senegalia pentagona,(Schumach.) Kyal. & Boatwr.,Fabaceae,ildis, ,,88
Acacia polyphylla,Acacia polyphylla,,1,Synonym,Senegalia polyphylla,(DC.) Britton & Rose,Fabaceae,ildis, ,,89
Acacia praecox,Acacia praecox,,1,No opinion,,,,tpl, ,,90
Acacia pteridifolia,Acacia pteridifolia,,1,Synonym,Senegalia pteridifolia,(Benth.) Seigler & Ebinger,Fabaceae,ildis, ,,91
Acacia rhodoxylon,Acacia rhodoxylon,,1,Accepted,Acacia rhodoxylon,Maiden,Fabaceae,ildis, ,,92
Acacia riparia,Acacia riparia,,1,Accepted,Acacia riparia,,Fabaceae,tpl, ,,93
Acacia sppAllpahua1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,94
Acacia sppAraracua1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,95
Acacia sppCabezade1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,96
Acacia sppCalabate1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,97
Acacia sppCamorin1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,98
Acacia sppCarajas1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,99
Acacia sppChaquima1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,100
Acacia sppChaquima2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,101
Acacia sppChaquima3,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,102
Acacia sppChaquima4,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,103
Acacia sppCuzcoama1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,104
Acacia sppFPnet1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,105
Acacia sppGT1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,106
Acacia sppJatunsac1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,107
Acacia sppMadidiri1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,108
Acacia sppNuevomun1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,109
Acacia sppNuevomun2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,110
Acacia sppPE1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,111
Acacia sppPande1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,112
Acacia sppRAINFOR1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,113
Acacia sppRioheath1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,114
Acacia sppRioheath2,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,115
Acacia sppRionegro1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,116
Acacia sppRiotavar1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,117
Acacia sppTutunend1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,118
Acacia sppVN1,Acacia,,0.9,Accepted,Acacia,,Fabaceae,tpl;usda, ,,119
Acacia tacanensis,Acacia,,0.5,Accepted,Acacia,,Fabaceae,tpl;usda, [Partial match] ,,120
Acacia tenuifolia,Acacia tenuifolia,,1,Synonym,Senegalia tenuifolia,(L.) Britton & Rose,Fabaceae,ildis;tropicos, ,,121
Acacia tortilis,Acacia tortilis,,1,No opinion,,,,tpl, ,,122
Acacia turbacensis,Acacia,,0.5,Accepted,Acacia,,Fabaceae,tpl;usda, [Partial match] ,,123
Acacia visco,Acacia visco,,1,Synonym,Senegalia visco,(Lorentz ex Griseb.) Seigler & Ebinger,Fabaceae,ildis, ,,124
Acalypha cuneata,Acalypha cuneata,,1,Accepted,Acalypha cuneata,Poepp.,Euphorbiaceae,tpl;tropicos, ,,125
Acalypha diversifolia,Acalypha diversifolia,,1,Accepted,Acalypha diversifolia,Jacq.,Euphorbiaceae,tpl;tropicos, ,,126
Acalypha ferdinandii,Acalypha ferdinandii,,1,Accepted,Acalypha ferdinandii,K.Hoffm.,Euphorbiaceae,tpl, ,,127
Acalypha macrostachya,Acalypha macrostachya,,1,Accepted,Acalypha macrostachya,Jacq.,Euphorbiaceae,tpl;tropicos, ,,128
Acalypha mapirensis,Acalypha mapirensis,,1,Accepted,Acalypha mapirensis,Pax,Euphorbiaceae,tpl, ,,129
Acalypha obovata,Acalypha obovata,,1,Synonym,Acalypha cuneata,Poepp.,Euphorbiaceae,tpl;tropicos, ,,130
Acalypha repanda,Acalypha repanda,,1,Accepted,Acalypha repanda,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,131
Acalypha skutchii,Acalypha skutchii,,1,Accepted,Acalypha skutchii,I.M.Johnst.,Euphorbiaceae,tpl, ,,132
Acalypha sppCampano1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,133
Acalypha sppCueva1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,134
Acalypha sppFPnet1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,135
Acalypha sppHachimal1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,136
Acalypha sppLagenoa1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,137
Acalypha sppLaplanad1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,138
Acalypha sppNadugani1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,139
Acalypha sppRAINFOR1,Acalypha,,0.9,Accepted,Acalypha,,Euphorbiaceae,tpl, ,,140
Acalypha stenoloba,Acalypha stenoloba,,1,Accepted,Acalypha stenoloba,M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,141
Acalypha stricta,Acalypha stricta,,1,Accepted,Acalypha stricta,Poepp.,Euphorbiaceae,tpl, ,,142
Acalypha villosa,Acalypha villosa,,1,Accepted,Acalypha villosa,Jacq.,Euphorbiaceae,tpl;tropicos, ,,143
Acanthocereus sppChaquima1,Acanthocereus,,0.9,Accepted,Acanthocereus,,Cactaceae,tpl;usda, ,,144
Acanthocladus pulcherrimus,Acanthocladus pulcherrimus,,1,Accepted,Acanthocladus pulcherrimus,(Kuhlm.) J.F.B. Pastore & D. Cardoso,Polygalaceae,tpl;tropicos, ,,145
Acanthosyris annonagustata,Acanthosyris annonagustata,,1,Accepted,Acanthosyris annonagustata,C.U.Ulloa & M.J_rg.,Santalaceae,tpl, ,,146
Acca sellowiana,Acca sellowiana,,1,Accepted,Acca sellowiana,(O.Berg) Burret,Myrtaceae,tpl, ,,147
Acer caesium,Acer caesium,,1,Accepted,Acer caesium,Wall. ex Brandis,Sapindaceae,tpl;tropicos, ,,148
Acer cordatum,Acer cordatum,,1,Accepted,Acer cordatum,Pax,Sapindaceae,tpl;tropicos, ,,149
Acer fabri,Acer fabri,,1,Accepted,Acer fabri,Hance,Sapindaceae,tpl;tropicos, ,,150
Acer rubrum,Acer rubrum,,1,Accepted,Acer rubrum,L.,Sapindaceae,tpl;tropicos;usda, ,,151
Aceratium oppositifolium,Aceratium oppositifolium,,1,Accepted,Aceratium oppositifolium,DC.,Elaeocarpaceae,tpl, ,,152
Aceratium parvifolium,Aceratium parvifolium,,1,Accepted,Aceratium parvifolium,Schltr.,Elaeocarpaceae,tpl, ,,153
Aceratium sppPacific1,Aceratium,,0.9,Accepted,Aceratium,,Elaeocarpaceae,tpl, ,,154
Aceratium sppVarirata1,Aceratium,,0.9,Accepted,Aceratium,,Elaeocarpaceae,tpl, ,,155
Aceratium sppVarirata3,Aceratium,,0.9,Accepted,Aceratium,,Elaeocarpaceae,tpl, ,,156
Achatocarpus nigricans,Achatocarpus nigricans,,1,Accepted,Achatocarpus nigricans,Triana,Achatocarpaceae,tpl;tropicos, ,,157
Achatocarpus praecox,Achatocarpus praecox,,1,Accepted,Achatocarpus praecox,Griseb.,Achatocarpaceae,tpl;tropicos, ,,158
Achras zapota,Achras zapota,,1,Synonym,Manilkara zapota,(L.) P.Royen,Sapotaceae,tpl, ,,159
Acidoton sppRanchoqu1,Acidoton,,0.9,Accepted,Acidoton,,Euphorbiaceae,tpl, ,,160
Acioa scabrifolia,Acioa scabrifolia,,1,Synonym,Dactyladenia scabrifolia,(Hua) Prance & F.White,Chrysobalanaceae,tpl, ,,161
Acmena acuminatissima,Acmena acuminatissima,,1,Synonym,Syzygium acuminatissimum,(Blume) DC.,Myrtaceae,tpl, ,,162
Acnistus arborescens,Acnistus arborescens,,1,Accepted,Acnistus arborescens,(L.) Schltdl.,Solanaceae,tpl;tropicos;usda, ,,163
Acosmium lentiscifolium,Acosmium lentiscifolium,,1,Accepted,Acosmium lentiscifolium,Schott,Fabaceae,ildis, ,,164
Acosmium sppRAINFOR1,Acosmium,,0.9,Accepted,Acosmium,,Fabaceae,tpl, ,,165
Acrocomia aculeata,Acrocomia aculeata,,1,Accepted,Acrocomia aculeata,(Jacq.) Lodd. ex Mart.,Arecaceae,tpl;tropicos, ,,166
Acrocomia media,Acrocomia media,,1,Accepted,Acrocomia media,O.F.Cook,Arecaceae,tpl, ,,167
Acronychia laevis,Acronychia laevis,,1,Accepted,Acronychia laevis,J.R.Forst. & G.Forst.,Rutaceae,tpl, ,,168
Acronychia pedunculata,Acronychia pedunculata,,1,Accepted,Acronychia pedunculata,(L.) Miq.,Rutaceae,tpl;tropicos, ,,169
Acropogon aoupiniensis,Acropogon aoupiniensis,,1,Accepted,Acropogon aoupiniensis,Morat,Malvaceae,tpl, ,,170
Acropogon grandiflorus,Acropogon grandiflorus,,1,Accepted,Acropogon grandiflorus,Morat & Chalopin,Malvaceae,tpl, ,,171
Acropogon merytifolius,Acropogon merytifolius,,1,Accepted,Acropogon merytifolius,Morat & Chalopin,Malvaceae,tpl, ,,172
Acropogon sageniifolius,Acropogon sageniifolia,,0.97,Accepted,Acropogon sageniifolia,Schltr.,Malvaceae,tpl, ,,173
Acropogon schistophilus,Acropogon schistophilus,,1,Accepted,Acropogon schistophilus,Morat & Chalopin,Malvaceae,tpl, ,,174
Acropogon schumannianus,Acropogon schumanniana,,0.97,Accepted,Acropogon schumanniana,Schltr.,Malvaceae,tpl, ,,175
Acsmithia sppNewcaldo1,Acsmithia,,0.9,Accepted,Acsmithia,,Cunoniaceae,tpl, ,,176
Actinodaphne borneensis,Actinodaphne borneensis,,1,Accepted,Actinodaphne borneensis,Meisn.,Lauraceae,tpl, ,,177
Actinodaphne macrophylla,Actinodaphne macrophylla,,1,Accepted,Actinodaphne macrophylla,(Blume) Nees,Lauraceae,tpl;tropicos, ,,178
Actinodaphne nitida,Actinodaphne nitida,,1,Accepted,Actinodaphne nitida,Teschner,Lauraceae,tpl, ,,179
Actinodaphne obovata,Actinodaphne obovata,,1,Accepted,Actinodaphne obovata,(Nees) Blume,Lauraceae,tpl;tropicos, ,,180
Actinodaphne pruinosa,Actinodaphne pruinosa,,1,Accepted,Actinodaphne pruinosa,Nees,Lauraceae,tpl, ,,181
Actinodaphne sppBaitete1,Actinodaphne,,0.9,Accepted,Actinodaphne,,Lauraceae,tpl, ,,182
Actinodaphne sppTEAM1,Actinodaphne,,0.9,Accepted,Actinodaphne,,Lauraceae,tpl, ,,183
Actinokentia divaricata,Actinokentia divaricata,,1,Accepted,Actinokentia divaricata,(Brongn.) Dammer,Arecaceae,tpl, ,,184
Actinostemon brasiliensis,Actinostemon brasiliensis,,1,Synonym,Sebastiania brasiliensis,Spreng.,Euphorbiaceae,tpl, ,,185
Actinostemon concepcionis,Actinostemon concepcionis,,1,Accepted,Actinostemon concepcionis,(Chodat & Hassl.) Hochr.,Euphorbiaceae,tpl, ,,186
Actinostemon concolor,Actinostemon concolor,,1,Accepted,Actinostemon concolor,(Spreng.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,187
Actinostemon klotzschii,Actinostemon klotzschii,,1,Accepted,Actinostemon klotzschii,(Didr.) Pax,Euphorbiaceae,tpl;tropicos, ,,188
Actinostemon sppBRii1,Actinostemon,,0.9,Accepted,Actinostemon,,Euphorbiaceae,tpl, ,,189
Actinostemon sppBRii2,Actinostemon,,0.9,Accepted,Actinostemon,,Euphorbiaceae,tpl, ,,190
Actinostemon sppSCA1,Actinostemon,,0.9,Accepted,Actinostemon,,Euphorbiaceae,tpl, ,,191
Acumea kleniana,Aucoumea,,0.46,Accepted,Aucoumea,,Burseraceae,tpl, [Partial match] ,,192
Adansonia digitata,Adansonia digitata,,1,Accepted,Adansonia digitata,L.,Malvaceae,tpl;tropicos;usda, ,,193
Adelia ricinella,Adelia ricinella,,1,Accepted,Adelia ricinella,L.,Euphorbiaceae,tpl;tropicos;usda, ,,194
Adelia triloba,Adelia triloba,,1,Accepted,Adelia triloba,(M¨¹ll.Arg.) Hemsl.,Euphorbiaceae,tpl, ,,195
Adelobotrys adscendens,Adelobotrys adscendens,,1,Accepted,Adelobotrys adscendens,(Sw.) Triana,Melastomataceae,tpl;tropicos, ,,196
Adelobotrys sppMiazi1,Adelobotrys,,0.9,Accepted,Adelobotrys,,Melastomataceae,tpl, ,,197
Adelobotrys sppTutunend1,Adelobotrys,,0.9,Accepted,Adelobotrys,,Melastomataceae,tpl, ,,198
Adenanthera bicolor,Adenanthera bicolor,,1,Misapplied,Adenanthera aglaosperma,Alston,Fabaceae,ildis, ,,199
Adenanthera klaineana,Adenanthera,,0.5,Accepted,Adenanthera,,Fabaceae,tpl, [Partial match] ,,200
Adenanthera malayana,Adenanthera malayana,,1,Accepted,Adenanthera malayana,Kosterm.,Fabaceae,ildis, ,,201
Adenanthera microsperma,Adenanthera microsperma,,1,No opinion,,,,tpl, ,,202
Adenanthera pavonina,Adenanthera pavonina,,1,Accepted,Adenanthera pavonina,,Fabaceae,tpl, ,,203
Adenanthera sppPasoh401,Adenanthera,,0.9,Accepted,Adenanthera,,Fabaceae,tpl, ,,204
Adenocalymma hirtum,Adenocalymma hirtum,,1,Accepted,Adenocalymma hirtum,(Mart. ex DC.) Bureau & K.Schum.,Bignoniaceae,tpl, ,,205
Adenocalymma sppPE1,Adenocalymma,,0.9,Accepted,Adenocalymma,,Bignoniaceae,tpl, ,,206
Adenocalymma sppSCA1,Adenocalymma,,0.9,Accepted,Adenocalymma,,Bignoniaceae,tpl, ,,207
Adenocalymna bracteatum,Adenocalymna bracteatum,,1,Invalid,,,,tropicos, ,,208
Adenocalymna flavum,Adenocalymma flavum,,0.99,Accepted,Adenocalymma flavum,Mart. ex DC.,Bignoniaceae,tpl;tropicos, ,,209
Adenocalymna grandifolium,Adenocalymna grandifolium,,1,Invalid,,,,tropicos, ,,210
Adenocalymna hirtum,Adenocalymma hirtum,,0.99,Accepted,Adenocalymma hirtum,(Mart. ex DC.) Bureau & K.Schum.,Bignoniaceae,tpl, ,,211
Adenocalymna impressum,Adenocalymna impressum,,1,Invalid,,,,tropicos, ,,212
Adenocalymna inundatum,Adenocalymna inundatum,,1,Invalid,,,,tropicos, ,,213
Adenocalymna magdalenense,Adenocalymma magdalenense,,0.99,Accepted,Adenocalymma magdalenense,Dugand,Bignoniaceae,tpl;tropicos, ,,214
Adenocalymna marginatum,Adenocalymna marginatum,,1,Invalid,,,,tropicos, ,,215
Adenocalymna paulistarum,Adenocalymna paulistarum,,1,Invalid,,,,tropicos, ,,216
Adenocalymna prancei,Adenocalymma prancei,,0.99,Accepted,Adenocalymma prancei,A.H.Gentry,Bignoniaceae,tpl, ,,217
Adenocalymna purpurascens,Adenocalymna purpurascens,,1,Invalid,,,,tropicos, ,,218
Adenocalymna redactum,Adenocalymma redactum,,0.99,No opinion,,,,tpl;tropicos, ,,219
Adenocalymna salmoneum,Adenocalymna salmoneum,,1,Invalid,,,,tropicos, ,,220
Adenocalymna sclerophyllum,Adenocalymma sclerophyllum,,0.99,Synonym,Adenocalymma impressum,(Rusby) Sandwith,Bignoniaceae,tpl;tropicos, ,,221
Adenocalymna sppCarajas1,Adenocalymna,,0.9,Invalid,,,,tropicos, ,,222
Adenocalymna uleanum,Adenocalymna uleanum,,1,Invalid,,,,tropicos, ,,223
Adenophaedra megalophylla,Adenophaedra megalophylla,,1,Accepted,Adenophaedra megalophylla,(M¨¹ll.Arg.) M¨¹ll.Arg.,Euphorbiaceae,tpl, ,,224
Adenophora grandiflora,Adenophora grandiflora,,1,Accepted,Adenophora grandiflora,Nakai,Campanulaceae,tpl;tropicos, ,,225
Adenopodia scelerata,Adenopodia scelerata,,1,Accepted,Adenopodia scelerata,(A.Chev.)Brenan,Fabaceae,ildis, ,,226
Adenopus sppMtcam1,Adenopus,,0.9,No opinion,,,,tpl, ,,227
Adenostephanus sppSCA1,Adenostephanus,,0.9,No opinion,,,,tpl, ,,228
Adina pilulifera,Adina pilulifera,,1,Accepted,Adina pilulifera,(Lam.) Franch. ex Drake,Rubiaceae,tpl;tropicos, ,,229
Adina polycephala,Adina polycephala,,1,Synonym,Metadina trichotoma,(Zoll. & Moritzi) Bakh.f.,Rubiaceae,tpl, ,,230
Adina sppVN1,Adina,,0.9,Accepted,Adina,,Rubiaceae,tpl, ,,231
Adinandra formosana,Adinandra formosana,,1,Accepted,Adinandra formosana,Hayata,Pentaphylacaceae,tpl;tropicos, ,,232
Adinandra glischroloma,Adinandra glischroloma,,1,Accepted,Adinandra glischroloma,Hand.-Mazz.,Pentaphylacaceae,tpl;tropicos, ,,233
Adinandra millettii,Adinandra millettii,,1,Accepted,Adinandra millettii,(Hook. & Arn.) Benth. & Hook. f. ex Hance,Pentaphylacaceae,tropicos, ,,234
Adinandra sppGenting1,Adinandra,,0.9,Accepted,Adinandra,,Pentaphylacaceae,tpl, ,,235
Adinandra sppGenting2,Adinandra,,0.9,Accepted,Adinandra,,Pentaphylacaceae,tpl, ,,236
Aegiphila alba,Aegiphila alba,,1,Accepted,Aegiphila alba,Moldenke,Lamiaceae,tpl;tropicos, ,,237
Aegiphila albavel,Aegiphila,,0.5,Accepted,Aegiphila,,Lamiaceae,tpl, [Partial match] ,,238
Aegiphila anomala,Aegiphila anomala,,1,Accepted,Aegiphila anomala,Pittier,Lamiaceae,tpl;tropicos, ,,239
Aegiphila brachiata,Aegiphila brachiata,,1,Accepted,Aegiphila brachiata,Vell.,Lamiaceae,tpl;tropicos, ,,240
Aegiphila cephalophora,Aegiphila cephalophora,,1,Accepted,Aegiphila cephalophora,Standl.,Lamiaceae,tpl;tropicos, ,,241
Aegiphila chrysantha,Aegiphila chrysantha,,1,Accepted,Aegiphila chrysantha,Hayek,Lamiaceae,tpl, ,,242
Aegiphila cordata,Aegiphila cordata,,1,Accepted,Aegiphila cordata,Poepp.,Lamiaceae,tpl;tropicos, [Ambiguous match] ,,243
Aegiphila costaricensis,Aegiphila costaricensis,,1,Accepted,Aegiphila costaricensis,Moldenke,Lamiaceae,tpl;tropicos, ,,244
Aegiphila elata,Aegiphila elata,,1,Accepted,Aegiphila elata,Sw.,Lamiaceae,tpl;tropicos;usda, ,,245
Aegiphila elegans,Aegiphila elegans,,1,Accepted,Aegiphila elegans,Moldenke,Lamiaceae,tpl;tropicos, ,,246
Aegiphila glabra,Aegiphila glabra,,1,Synonym,Aegiphila martinicensis,Jacq.,Lamiaceae,tpl;tropicos, ,,247
Aegiphila haughtii,Aegiphila haughtii,,1,Accepted,Aegiphila haughtii,Moldenke,Lamiaceae,tpl, ,,248
Aegiphila hirsuta,Aegiphila hirsuta,,1,Accepted,Aegiphila hirsuta,Moldenke,Lamiaceae,tpl;tropicos, ,,249
Aegiphila hoehnei,Aegiphila hoehnei,,1,Accepted,Aegiphila hoehnei,Moldenke,Lamiaceae,tpl;tropicos, ,,250
Aegiphila integrifolia,Aegiphila integrifolia,,1,Accepted,Aegiphila integrifolia,(Jacq.) B.D.Jacks.,Lamiaceae,tpl, ,,251
Aegiphila laeta,Aegiphila laeta,,1,Accepted,Aegiphila laeta,Kunth,Lamiaceae,tpl;tropicos, ,,252
Aegiphila lanceolata,Aegiphila lanceolata,,1,Synonym,Aegiphila vitelliniflora,Klotzsch,Lamiaceae,tpl, ,,253
Aegiphila macrantha,Aegiphila macrantha,,1,Accepted,Aegiphila macrantha,Ducke,Lamiaceae,tpl;tropicos, ,,254
Aegiphila obducta,Aegiphila obducta,,1,Accepted,Aegiphila obducta,Vell.,Lamiaceae,tpl;tropicos, ,,255
