"","family","genus","species","meanWD","sdWD","levelWD","nInd"
"345",NA,"Adelobotrys",NA,0.614603918662284,0.137644142710672,"dataset",22967
"346",NA,"Adelobotrys",NA,0.614603918662284,0.137644142710672,"dataset",22967
"347","Fabaceae","Adenanthera","bicolor",0.85,0.0708232617216773,"species",1
"351","Fabaceae","Adenanthera",NA,0.454380952380952,0.0941339098036177,"genus",6
"348","Fabaceae","Adenanthera","malayana",0.454380952380952,0.0941339098036177,"genus",6
"349","Fabaceae","Adenanthera","microsperma",0.64,0.0708232617216773,"species",1
"350","Fabaceae","Adenanthera","pavonina",0.687,0.0708232617216773,"species",9
"352","Fabaceae","Adenanthera",NA,0.454380952380952,0.0941339098036177,"genus",6
"353",NA,"Adenia","olaboensis",0.614603918662284,0.137644142710672,"dataset",22967
"354",NA,"Adenia","penangiana",0.614603918662284,0.137644142710672,"dataset",22967
"355",NA,"Adenia",NA,0.614603918662284,0.137644142710672,"dataset",22967
"357","Bignoniaceae","Adenocalymma","hirtum",0.498788888888889,0.0941339098036177,"genus",3
"363","Bignoniaceae","Adenocalymma",NA,0.498788888888889,0.0941339098036177,"genus",3
"364","Bignoniaceae","Adenocalymma",NA,0.498788888888889,0.0941339098036177,"genus",3
"365",NA,"Adenocalymna","bracteatum",0.614603918662284,0.137644142710672,"dataset",22967
"366",NA,"Adenocalymna","bracteolatum",0.614603918662284,0.137644142710672,"dataset",22967
"356","Bignoniaceae","Adenocalymma","flavum",0.498788888888889,0.0941339098036177,"genus",3
"367",NA,"Adenocalymna","grandifolium",0.614603918662284,0.137644142710672,"dataset",22967
"358","Bignoniaceae","Adenocalymma","hirtum",0.498788888888889,0.0941339098036177,"genus",3
"368",NA,"Adenocalymna","impressum",0.614603918662284,0.137644142710672,"dataset",22967
"369",NA,"Adenocalymna","inundatum",0.614603918662284,0.137644142710672,"dataset",22967
"359","Bignoniaceae","Adenocalymma","magdalenense",0.498788888888889,0.0941339098036177,"genus",3
"370",NA,"Adenocalymna","marginatum",0.614603918662284,0.137644142710672,"dataset",22967
"371",NA,"Adenocalymna","paulistarum",0.614603918662284,0.137644142710672,"dataset",22967
"360","Bignoniaceae","Adenocalymma","prancei",0.498788888888889,0.0941339098036177,"genus",3
"372",NA,"Adenocalymna","purpurascens",0.614603918662284,0.137644142710672,"dataset",22967
"361","Bignoniaceae","Adenocalymma","redactum",0.498788888888889,0.0941339098036177,"genus",3
"373",NA,"Adenocalymna","salmoneum",0.614603918662284,0.137644142710672,"dataset",22967
"362","Bignoniaceae","Adenocalymma","sclerophyllum",0.498788888888889,0.0941339098036177,"genus",3
"375",NA,"Adenocalymna",NA,0.614603918662284,0.137644142710672,"dataset",22967
"374",NA,"Adenocalymna","uleanum",0.614603918662284,0.137644142710672,"dataset",22967
"376",NA,"Adenophaedra","megalophylla",0.614603918662284,0.137644142710672,"dataset",22967
"377",NA,"Adenophora","grandiflora",0.614603918662284,0.137644142710672,"dataset",22967
"378",NA,"Adenopodia","polystachya",0.614603918662284,0.137644142710672,"dataset",22967
"379",NA,"Adenopodia","scelerata",0.614603918662284,0.137644142710672,"dataset",22967
"380",NA,"Adenopus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"381",NA,"Adenostephanus",NA,0.614603918662284,0.137644142710672,"dataset",22967
"382","Rubiaceae","Adina","cordifolia",0.59,0.0708232617216773,"species",1
"383","Rubiaceae","Adina","pilulifera",0.891,0.0708232617216773,"species",2
"384","Rubiaceae","Adina","polycephala",0.6815,0.0708232617216773,"species",2
"385","Rubiaceae","Adina","sessilifolia",0.603,0.0708232617216773,"species",1
"386","Rubiaceae","Adina",NA,0.9,0.0708232617216773,"species",1
"387","Pentaphylacaceae","Adinandra","formosana",0.3758875,0.0941339098036177,"genus",8
"388","Pentaphylacaeae","Adinandra","formosana",0.409341666666667,0.0941339098036177,"genus",12
"389","Pentaphylacaceae","Adinandra","glischroloma",0.3758875,0.0941339098036177,"genus",8
"390","Pentaphylacaeae","Adinandra","glischroloma",0.409341666666667,0.0941339098036177,"genus",12
"391","Pentaphylacaceae","Adinandra","laotica",0.3758875,0.0941339098036177,"genus",8
"392","Pentaphylacaeae","Adinandra","laotica",0.409341666666667,0.0941339098036177,"genus",12
"393","Pentaphylacaceae","Adinandra","millettii",0.3758875,0.0941339098036177,"genus",8
"394","Pentaphylacaeae","Adinandra","millettii",0.44,0.0708232617216773,"species",1
"397","Pentaphylacaceae","Adinandra",NA,0.3758875,0.0941339098036177,"genus",8
"400","Pentaphylacaeae","Adinandra",NA,0.409341666666667,0.0941339098036177,"genus",12
"396","Pentaphylacaceae","Adinandra",NA,0.3758875,0.0941339098036177,"genus",8
"399","Pentaphylacaeae","Adinandra",NA,0.409341666666667,0.0941339098036177,"genus",12
"395","Pentaphylacaceae","Adinandra",NA,0.3758875,0.0941339098036177,"genus",8
"398","Pentaphylacaeae","Adinandra",NA,0.409341666666667,0.0941339098036177,"genus",12
"401","Lamiaceae","Aegiphila","alba",0.79,0.0941339098036177,"genus",1
"444","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"435","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"402","Lamiaceae","Aegiphila","anomala",0.79,0.0941339098036177,"genus",1
"403","Lamiaceae","Aegiphila","brachiata",0.79,0.0941339098036177,"genus",1
"404","Lamiaceae","Aegiphila","cephalophora",0.79,0.0941339098036177,"genus",1
"405","Lamiaceae","Aegiphila","chrysantha",0.79,0.0941339098036177,"genus",1
"406","Lamiaceae","Aegiphila","cordata",0.79,0.0941339098036177,"genus",1
"407","Lamiaceae","Aegiphila","costaricensis",0.79,0.0941339098036177,"genus",1
"408","Lamiaceae","Aegiphila","elata",0.79,0.0941339098036177,"genus",1
"409","Lamiaceae","Aegiphila","elegans",0.79,0.0941339098036177,"genus",1
"410","Lamiaceae","Aegiphila","glabra",0.79,0.0941339098036177,"genus",1
"411","Lamiaceae","Aegiphila","haughtii",0.79,0.0941339098036177,"genus",1
"412","Lamiaceae","Aegiphila","hirsuta",0.79,0.0941339098036177,"genus",1
"413","Lamiaceae","Aegiphila","hoehnei",0.79,0.0941339098036177,"genus",1
"414","Lamiaceae","Aegiphila","integrifolia",0.86,0.0708232617216773,"species",1
"415","Lamiaceae","Aegiphila","laeta",0.79,0.0941339098036177,"genus",1
"416","Lamiaceae","Aegiphila","lanceolata",0.79,0.0941339098036177,"genus",1
"417","Lamiaceae","Aegiphila","macrantha",0.79,0.0941339098036177,"genus",1
"418","Lamiaceae","Aegiphila","obducta",0.79,0.0941339098036177,"genus",1
"419","Lamiaceae","Aegiphila","odontophylla",0.79,0.0941339098036177,"genus",1
"420","Lamiaceae","Aegiphila","panamensis",0.79,0.0941339098036177,"genus",1
"421","Lamiaceae","Aegiphila","sellowiana",0.79,0.0941339098036177,"genus",1
"434","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"438","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"429","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"436","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"431","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"439","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"427","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"426","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"441","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"443","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"440","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"442","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"437","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"424","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"425","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"423","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"433","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"430","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"428","Lamiaceae","Aegiphila",NA,0.79,0.0941339098036177,"genus",1
"422","Lamiaceae","Aegiphila","verticillata",0.79,0.0941339098036177,"genus",1
"445",NA,"Aequatorium","cajamarcense",0.614603918662284,0.137644142710672,"dataset",22967
"17463","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18407",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"446",NA,"Aeschynomene","amorphoides",0.614603918662284,0.137644142710672,"dataset",22967
"447","Sapindaceae","Aesculus","californica",0.46625,0.0941339098036177,"genus",4
"448","Sapindaceae","Aesculus","flava",0.347,0.0708232617216773,"species",1
"449","Sapindaceae","Aesculus","glabra",0.46625,0.0941339098036177,"genus",4
"451","Sapindaceae","Aesculus","hippocastanum",0.5,0.0708232617216773,"species",1
"450","Sapindaceae","Aesculus","hippocastanum",0.5,0.0708232617216773,"species",1
"453","Sapindaceae","Aesculus",NA,0.46625,0.0941339098036177,"genus",4
"452","Sapindaceae","Aesculus","sylvatica",0.46625,0.0941339098036177,"genus",4
"454",NA,"Aextoxicon","punctatum",0.614603918662284,0.137644142710672,"dataset",22967
"455",NA,"Affonsea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"456",NA,"Affonsea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"457",NA,"Afraegle","paniculata",0.614603918662284,0.137644142710672,"dataset",22967
"17581","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18519",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"17499","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18733",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"458","Cornaceae","Afrocrania","volkensii",0.663,0.0708232617216773,"species",2
"459",NA,"Afrosersalisia","afzelii",0.614603918662284,0.137644142710672,"dataset",22967
"460",NA,"Afrostyrax","kamerunensis",0.614603918662284,0.137644142710672,"dataset",22967
"461",NA,"Afrostyrax","lepidophyllus",0.614603918662284,0.137644142710672,"dataset",22967
"462",NA,"Afrostyrax",NA,0.614603918662284,0.137644142710672,"dataset",22967
"463",NA,"Afrostyrax",NA,0.614603918662284,0.137644142710672,"dataset",22967
"464",NA,"Afrostyrax",NA,0.614603918662284,0.137644142710672,"dataset",22967
"465",NA,"Afrostyrax",NA,0.614603918662284,0.137644142710672,"dataset",22967
"466","Fabaceae","Afzelia","africana",0.692642857142857,0.0708232617216773,"species",14
"467","Fabaceae","Afzelia","bella",0.637,0.0708232617216773,"species",1
"468","Fabaceae","Afzelia","bipindensis",0.731363636363636,0.0708232617216773,"species",11
"469","Fabaceae","Afzelia","bracteata",0.68,0.0708232617216773,"species",1
"470","Fabaceae","Afzelia","pachyloba",0.683333333333333,0.0708232617216773,"species",9
"471","Fabaceae","Afzelia","parviflora",0.679,0.0708232617216773,"species",1
"473","Fabaceae","Afzelia",NA,0.6795,0.0708232617216773,"species",2
"472","Fabaceae","Afzelia","xylocarpa",0.386833333333333,0.0941339098036177,"genus",2
"474",NA,"Aganope","lucida",0.614603918662284,0.137644142710672,"dataset",22967
"475",NA,"Aganosma","marginata",0.614603918662284,0.137644142710672,"dataset",22967
"476",NA,"Agarista","eucalyptoides",0.614603918662284,0.137644142710672,"dataset",22967
"477",NA,"Agarista","salicifolia",0.614603918662284,0.137644142710672,"dataset",22967
"478",NA,"Agatea","rufotomentosa",0.614603918662284,0.137644142710672,"dataset",22967
"479",NA,"Agatea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"480",NA,"Agatea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"481","Araucariaceae","Agathis","australis",0.45,0.0708232617216773,"species",1
"482","Araucariaceae","Agathis","lanceolata",0.58756875,0.0941339098036177,"genus",16
"483","Araucariaceae","Agathis","macrophylla",0.58756875,0.0941339098036177,"genus",16
"484","Araucariaceae","Agathis","macrostachys",0.58756875,0.0941339098036177,"genus",16
"485","Araucariaceae","Agathis","moorei",0.58756875,0.0941339098036177,"genus",16
"486","Araucariaceae","Agathis","robusta",0.4008,0.0708232617216773,"species",5
"487","Araucariaceae","Agathis",NA,0.58756875,0.0941339098036177,"genus",16
"17399","Elaeocarpaceae","No","suitable",0.653,0.0708232617216773,"species",1
"18423",NA,"No","suitable",0.461007343625,0.0708232617216773,"species",8
"488",NA,"Agauria",NA,0.614603918662284,0.137644142710672,"dataset",22967
"489",NA,"Agave",NA,0.614603918662284,0.137644142710672,"dataset",22967
"490",NA,"Agelaea","borneensis",0.614603918662284,0.137644142710672,"dataset",22967
"491",NA,"Agelaea","macrophylla",0.614603918662284,0.137644142710672,"dataset",22967
"492",NA,"Agelaea","obliqua",0.614603918662284,0.137644142710672,"dataset",22967
"493",NA,"Agelaea","paradoxa",0.614603918662284,0.137644142710672,"dataset",22967
"494",NA,"Agelaea","pentagyna",0.614603918662284,0.137644142710672,"dataset",22967
"496",NA,"Agelaea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"497",NA,"Agelaea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"498",NA,"Agelaea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"499",NA,"Agelaea",NA,0.614603918662284,0.137644142710672,"dataset",22967
"495",NA,"Agelaea","trinervis",0.614603918662284,0.137644142710672,"dataset",22967
"500","Meliaceae","Aglaia","anamallayana",0.327,0.0941339098036177,"genus",1
"501","Meliaceae","Aglaia","aquea",0.327,0.0941339098036177,"genus",1
"502","Meliaceae","Aglaia","argentea",0.63,0.0708232617216773,"species",4
"503","Meliaceae","Aglaia","axillaris",0.327,0.0941339098036177,"genus",1
"504","Meliaceae","Aglaia","basiphylla",0.327,0.0941339098036177,"genus",1
"505","Meliaceae","Aglaia","borneensis",0.327,0.0941339098036177,"genus",1
"506","Meliaceae","Aglaia","cinerea",0.327,0.0941339098036177,"genus",1
"507","Meliaceae","Aglaia","cordata",0.78,0.0708232617216773,"species",1
"564","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"508","Meliaceae","Aglaia","cucullata",0.552,0.0708232617216773,"species",3
"509","Meliaceae","Aglaia","cumingiana",0.327,0.0941339098036177,"genus",1
"510","Meliaceae","Aglaia","dookoo",0.327,0.0941339098036177,"genus",1
"511","Meliaceae","Aglaia","edulis",0.71,0.0708232617216773,"species",1
"512","Meliaceae","Aglaia","elaeagnoidea",0.63,0.0708232617216773,"species",1
"513","Meliaceae","Aglaia","euphorioides",0.327,0.0941339098036177,"genus",1
"514","Meliaceae","Aglaia","eximia",0.327,0.0941339098036177,"genus",1
"515","Meliaceae","Aglaia","exstipulata",0.8,0.0708232617216773,"species",1
"516","Meliaceae","Aglaia","forbesii",0.66,0.0708232617216773,"species",1
"517","Meliaceae","Aglaia","ganggo",0.327,0.0941339098036177,"genus",1
"518","Meliaceae","Aglaia","gigantea",0.327,0.0941339098036177,"genus",1
"519","Meliaceae","Aglaia","glabriflora",0.327,0.0941339098036177,"genus",1
"520","Meliaceae","Aglaia","grandis",0.66,0.0708232617216773,"species",1
"521","Meliaceae","Aglaia","korthalsii",0.327,0.0941339098036177,"genus",1
"522","Meliaceae","Aglaia","lawii",0.595,0.0708232617216773,"species",2
"523","Meliaceae","Aglaia","leptantha",0.64,0.0708232617216773,"species",1
"524","Meliaceae","Aglaia","macrocarpa",0.55,0.0708232617216773,"species",1
"525","Meliaceae","Aglaia","mariannensis",0.327,0.0941339098036177,"genus",1
"526","Meliaceae","Aglaia","merostela",0.74,0.0708232617216773,"species",1
"527","Meliaceae","Aglaia","odoratissima",0.715,0.0708232617216773,"species",2
"528","Meliaceae","Aglaia","oligophylla",0.327,0.0941339098036177,"genus",1
"529","Meliaceae","Aglaia","palauensis",0.327,0.0941339098036177,"genus",1
"530","Meliaceae","Aglaia","parksii",0.327,0.0941339098036177,"genus",1
"531","Meliaceae","Aglaia","roxburghiana",0.7015,0.0708232617216773,"species",2
"532","Meliaceae","Aglaia","rubiginosa",0.76,0.0708232617216773,"species",2
"533","Meliaceae","Aglaia","saltatorum",0.327,0.0941339098036177,"genus",1
"534","Meliaceae","Aglaia","samoensis",0.327,0.0941339098036177,"genus",1
"535","Meliaceae","Aglaia","sapindina",0.42,0.0708232617216773,"species",1
"536","Meliaceae","Aglaia","sexipetala",0.327,0.0941339098036177,"genus",1
"537","Meliaceae","Aglaia","silvestris",0.67,0.0708232617216773,"species",1
"538","Meliaceae","Aglaia","speciosa",0.327,0.0941339098036177,"genus",1
"539","Meliaceae","Aglaia","spectabilis",0.575,0.0708232617216773,"species",2
"553","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"566","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"544","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"554","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"569","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"550","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"567","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"565","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"561","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"559","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"549","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"556","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"560","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"563","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"552","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"555","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"568","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"551","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"547","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"545","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"558","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"546","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"562","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"548","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"540","Meliaceae","Aglaia","tenuicaulis",0.73,0.0708232617216773,"species",1
"541","Meliaceae","Aglaia","tomentosa",0.675,0.0708232617216773,"species",2
"557","Meliaceae","Aglaia",NA,0.706,0.0708232617216773,"species",2
"542","Meliaceae","Aglaia","unifolia",0.327,0.0941339098036177,"genus",1
"543","Meliaceae","Aglaia","vitiensis",0.327,0.0941339098036177,"genus",1
"570","Opiliaceae","Agonandra","brasiliensis",0.81775,0.0708232617216773,"species",4
"571","Opiliaceae","Agonandra","engleri",0.623,0.0941339098036177,"genus",1
"572","Opiliaceae","Agonandra","excelsa",0.623,0.0941339098036177,"genus",1
"573","Opiliaceae","Agonandra","peruviana",0.623,0.0941339098036177,"genus",1
"574","Opiliaceae","Agonandra","racemosa",0.623,0.0941339098036177,"genus",1
"575","Opiliaceae","Agonandra","silvatica",0.8305,0.0708232617216773,"species",2
"576","Opiliaceae","Agonandra","spegazzini",0.623,0.0941339098036177,"genus",1
"579","Opiliaceae","Agonandra",NA,0.623,0.0941339098036177,"genus",1
"581","Opiliaceae","Agonandra",NA,0.623,0.0941339098036177,"genus",1
"580","Opiliaceae","Agonandra",NA,0.623,0.0941339098036177,"genus",1
"578","Opiliaceae","Agonandra",NA,0.623,0.0941339098036177,"genus",1
"577","Opiliaceae","Agonandra",NA,0.623,0.0941339098036177,"genus",1
"582",NA,"Agouticarpa",NA,0.614603918662284,0.137644142710672,"dataset",22967
